id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1751302566019797140,"@N_Tys26 @Wowhead it does annoy me since tendies are piss easy to get, and the mount was a special reward for something, and it feels nice to have from playing back then, but if theyre doing this then give me glad mounts too, why limit it to pve, give me the pvp shit i cba grinding for",https://twitter.com/paulcoulters/status/1751302566019797140,tweet,Paul,@paulcoulters,"England, United Kingdom","@N_Tys26,@Wowhead",,0,0,0,0,4,0,2024-01-27 12:54:04,,
1751302480061747241,@vvvllee They must hate me too cus why you wanna annoy me like that 😂😂😂,https://twitter.com/niqueai/status/1751302480061747241,tweet,beauty,@niqueai,,@vvvllee,,1,0,0,0,25,0,2024-01-27 12:53:43,,
1751302317092008078,"@florets_zaynab It's bleeh , the bones annoy me.",https://twitter.com/Literaldiva/status/1751302317092008078,tweet,Alhaja Baddie,@Literaldiva,"Dublin City, Ireland  🇮🇪🇳🇬",@florets_zaynab,,1,0,0,0,25,0,2024-01-27 12:53:04,,
1751302263568572627,"@adoniaayebare You've already played a 'smart card' not to annoy America by voting in favor of Palestine, after the ""Bisyaga"" backlash.",https://twitter.com/emmao2k/status/1751302263568572627,tweet,Tukei Emma,@emmao2k,"East African ",@adoniaayebare,,0,0,0,0,327,0,2024-01-27 12:52:51,,
1751302207285436518,broad range crowd throat temper close hospitable slow longing horses obsolete bumpy addition wait aboriginal reject prefer account jog annoy private special worm yell dynamic thrill decay abnormal fireman connect walk pull instrument flood gray squeamish deer blue harsh hollow,https://twitter.com/pkillam/status/1751302207285436518,tweet,Paul Killam,@pkillam,"iPhone: 37.976677,-122.572723",,,0,0,0,1,6,0,2024-01-27 12:52:38,,
1751302119037214750,"@popcorndoesnot1 It was fun but it began to annoy me because I genuinely don't know what they're thinking
They wanted to scream or yell at me for being stupid? That's what I'm thinking ;;;;",https://twitter.com/w_xo211/status/1751302119037214750,tweet,sos (matching w/ shino) 🍉,@w_xo211,🇻🇳 he || proship DNI 🪼,@popcorndoesnot1,,0,0,0,1,67,0,2024-01-27 12:52:17,,
1751302041220067611,#vss365 longh time so nearh as way into a twist of fate flat rhate hydrhate often last ask if rascal fan out pan in ran forh dance darht thrhee wait out agho annoy off lastingh bell spell #kerfuffle stuff bigh oat misquote lift boat drhiftwood stiff hood beforhe could rhaw mood s https://t.co/htPANyOQGw,https://twitter.com/hydrangea86/status/1751302041220067611,tweet,micldf,@hydrangea86,south africa,,"#vss365,#kerfuffle",0,0,0,2,21,0,2024-01-27 12:51:58,"https://pbs.twimg.com/media/GE3f5h0XwAAReFH.jpg,https://pbs.twimg.com/media/GE3f6AiXkAA_eSK.jpg,https://pbs.twimg.com/media/GE3f6ijXkAAwd5D.jpg,https://pbs.twimg.com/media/GE3f7F-WsAA-UXv.jpg",
1751302014426878075,@PrestigePrince9 By the way I hope it doesn’t annoy you when I comment on all of your posts @PrestigePrince9 … but u bring up some very interesting topics,https://twitter.com/LandonHerMouf/status/1751302014426878075,tweet,MMA For Days,@LandonHerMouf,,"@PrestigePrince9,@PrestigePrince9",,1,0,0,1,19,0,2024-01-27 12:51:52,,
1751301847095124301,I am fine with people styling their stuff off that era but the people who base themselves and or everything off of it kind of just annoy me a little.,https://twitter.com/BlinxCat/status/1751301847095124301,tweet,BlinxCat,@BlinxCat,Abandoned Walmart,,,0,0,0,1,41,0,2024-01-27 12:51:12,,
1751301828883382290,@blackhawkce457 @Travis_in_Flint This transcends weaponization of the courts. Half this nation - not including the millions of illegals - see nothing wrong with destroying you when you annoy them.,https://twitter.com/Trishhhhh15/status/1751301828883382290,tweet,Mrs Dish,@Trishhhhh15,"Texas ","@blackhawkce457,@Travis_in_Flint",,0,0,0,0,3,0,2024-01-27 12:51:08,,
1751301551589576850,Yes I annoy myself all the time.,https://twitter.com/TheBugAteMyCode/status/1751301551589576850,tweet,JSON Derulo,@TheBugAteMyCode,Where the money reside.,,,0,0,0,0,23,0,2024-01-27 12:50:02,,
1751301450796618034,"@kangaroos991 No, just annoy them",https://twitter.com/bradybadassery/status/1751301450796618034,tweet,Dr Twit Garbage,@bradybadassery,"Los Angeles, CA",@kangaroos991,,0,0,0,0,5,0,2024-01-27 12:49:38,,
1751301382932513271,Ofc you are my favorite person my goal everyday is to annoy you,https://twitter.com/Ohemaa05402876/status/1751301382932513271,tweet,Ohemaa,@Ohemaa05402876,,,,0,0,0,0,18,0,2024-01-27 12:49:21,,
1751301280323256755,@jinieeminee I love to annoy them 😭😭😭,https://twitter.com/Zoe7Ot7/status/1751301280323256755,tweet,Zoe⁷ FREE 🇵🇸,@Zoe7Ot7,BTS HEARTU,@jinieeminee,,0,0,0,1,2,0,2024-01-27 12:48:57,,
1751301267773669551,Don’t annoy me big dog,https://twitter.com/17AP_/status/1751301267773669551,tweet,hotboy.,@17AP_,TrapHouse,,,0,0,0,0,36,0,2024-01-27 12:48:54,,
1751301193941278857,"@TaekookBlissful You’ll listen music with me , make jokes to annoy me and huggs me tightly 🥹🤌💗💗💗💗💗💗💗💗 oh I’ll never let you go tita https://t.co/1rEqgtGzwx",https://twitter.com/prettyjungk00o/status/1751301193941278857,tweet,pretty🩶 ||ia ||slow,@prettyjungk00o,"BTS_land ",@TaekookBlissful,,1,0,0,1,53,0,2024-01-27 12:48:36,https://pbs.twimg.com/media/GE3fJN6bgAAbVJl.jpg,
1751300891326468370,@TrendyBoy1989 @athenamount at least i didnt call anybody mad and then annoy them ! 🔥💋,https://twitter.com/fxcusonm/status/1751300891326468370,tweet,thankunextneil 💋,@fxcusonm,ǝnuǝʌɐ uooɯʎǝuoɥ,"@TrendyBoy1989,@athenamount",,1,0,0,0,8,0,2024-01-27 12:47:24,,
1751300795880927636,was I delusional. did that girl always hate me or did I just annoy her. no way I was with someone that neglectful for that long https://t.co/730RBaUDab,https://twitter.com/alleycatboyy/status/1751300795880927636,tweet,npm!,@alleycatboyy,my bed,,,3,0,0,5,93,0,2024-01-27 12:47:01,https://pbs.twimg.com/media/GE3eyvcWsAASLBY.jpg,
1751300691606249938,This would annoy me if I were in the meeting,https://twitter.com/maxtoscano1/status/1751300691606249938,tweet,Max Toscano,@maxtoscano1,"Connecticut, USA",,,0,0,0,11,1387,0,2024-01-27 12:46:37,,
1751300655703019902,"So far today I've been called a ""leprechaun looking motherfucker"" ""bitch"" and ""retard"" .... amazing how easy folks are to annoy 🤣🤣🤣🤣",https://twitter.com/Into_TheWilds/status/1751300655703019902,tweet,Emma Flemming 🇮🇪🏳️‍🌈🩷💜💙,@Into_TheWilds,"Westmeath, Ireland ☘",,,0,0,0,2,52,0,2024-01-27 12:46:28,,
1751300390916649402,@gidlefangurl Yeah I feel like I annoy him sometimes with that😭,https://twitter.com/soojinswifu/status/1751300390916649402,tweet,jupiter🍒loves soojin,@soojinswifu,he/they 19,@gidlefangurl,,1,0,0,1,11,0,2024-01-27 12:45:25,,
1751300324000981404,"@ntentionlnachos well yeah obviously but that's why twitter pundits sneering about ""oh sure WE abandoned the left"" and they just spend 9 hours online annoy me lol",https://twitter.com/DrWallkick/status/1751300324000981404,tweet,Godspeed You! Woke Moralists,@DrWallkick,,@ntentionlnachos,,1,0,0,4,48,0,2024-01-27 12:45:09,,
1751300323375722989,@rollisi_rights @kivraw Hate them coz of the Caicedo saga hate them for everything. Seagulls annoy me now,https://twitter.com/LH1999x/status/1751300323375722989,tweet,Lorna 💙🇮🇪,@LH1999x,Ireland,"@rollisi_rights,@kivraw",,0,0,0,0,73,0,2024-01-27 12:45:09,,
1751300302030926008,@iamqadirkhawaja Zahir hai jab koi bar bar apko annoy karega toh ghussa toh ayega..,https://twitter.com/AsfaMoeed/status/1751300302030926008,tweet,Asfa_56🦋,@AsfaMoeed,Pakistan,@iamqadirkhawaja,,0,0,0,0,128,0,2024-01-27 12:45:04,,
1751300182778548716,"@fattydebankz Walahi no be nonsense take, I dey annoy mine almost time 😂😂😂",https://twitter.com/horeh_TYK/status/1751300182778548716,tweet,AYA CARE PAD IN ILORIN,@horeh_TYK,"Ilorin, Nigeria",@fattydebankz,,1,0,0,0,10,0,2024-01-27 12:44:35,,
1751300123110322349,@chyoma_9 This kind beards can annoy me e go be like make i pin the person shave am off,https://twitter.com/kunta0007/status/1751300123110322349,tweet,coin,@kunta0007,NBM Camp,@chyoma_9,,1,0,1,1,61,0,2024-01-27 12:44:21,,
1751299953970880827,"Icys girl is catching and I’m gonna annoy her 24/7 . She did way too much w Papi 😭😭😭😭it’s on sight 

#BBMzansi",https://twitter.com/LoveSaidNotSo/status/1751299953970880827,tweet,Keabetswe Moghellingz,@LoveSaidNotSo,Gag City,,#BBMzansi,0,0,0,3,966,0,2024-01-27 12:43:41,,
1751299939404054545,i’m sorry i will annoy you all with Paul’s moments next days,https://twitter.com/ton_nov/status/1751299939404054545,tweet,tony 🐈,@ton_nov,,,,0,0,0,2,137,0,2024-01-27 12:43:37,,
1751299848437944392,I’m seriously getting tired of blocking your stupid ass porn profile’s. I have to do this every couple of day’s and it’s enough. Quit liking/following me go find some loser who thinks like you to annoy. Your not hard to figure out less than 10 followers vs 10k following. GTFO https://t.co/pp14y6yKBe,https://twitter.com/SadBoiKahuna/status/1751299848437944392,tweet,Bubba The Deep Fried Weeb,@SadBoiKahuna,In ya mom’s bed eating snacks,,,1,0,0,1,64,0,2024-01-27 12:43:16,https://pbs.twimg.com/media/GE3d5zFXsAAZiTQ.jpg,
1751299830595334199,Yea I annoy the people I love,https://twitter.com/toni_p_roni/status/1751299830595334199,tweet,time🪞,@toni_p_roni,"Cleveland, OH",,,0,0,0,0,47,0,2024-01-27 12:43:11,,
1751299722982080871,@PadstowWhis We are going to that tonight! Looking forward to it.  I shall be shuffling along on me crutches trying not to annoy everyone lol.,https://twitter.com/KevinTrebell/status/1751299722982080871,tweet,K Trebell 🐠,@KevinTrebell,Kernow,@PadstowWhis,,1,0,0,2,34,0,2024-01-27 12:42:46,,
1751299646184366183,"Hello @askamycollins ! Since today is my birthday and I’m approaching quite the mile stone, I figured I could tweet you a gently nudge-hoping that it won’t annoy you too much🙂. Is my query still under evaluation? Blessings, Stefan",https://twitter.com/lucesia99/status/1751299646184366183,tweet,Stefan Tomasi (Author&Novelist),@lucesia99,Float'n 'round da cosmos...,@askamycollins,,1,0,0,0,71,0,2024-01-27 12:42:27,,
1751299619697430690,Who annoy you?,https://twitter.com/PeborH/status/1751299619697430690,tweet,Tamar 💙💙💙,@PeborH,"Fürth, Germany",,,0,0,0,0,52,0,2024-01-27 12:42:21,,
1751299540362178902,@BeauclaireLane @MicahangeloV @watchin52518813 @0liviajulianna @FBIWFO So you admit you’re a liar? Perfect. That’s the first step to curing your cnnitis. Do you want to take the next step? You couldn’t annoy me if I asked you to. I am here to cure you. You have taken a step in rhetoric right direction. Don’t fail me now.,https://twitter.com/jm69harley/status/1751299540362178902,tweet,J,@jm69harley,"Chicago, IL","@BeauclaireLane,@MicahangeloV,@watchin52518813,@0liviajulianna,@FBIWFO",,0,0,0,0,3,0,2024-01-27 12:42:02,,
1751299382438158468,@aaron1872__ Don’t let it annoy you too much Aaron,https://twitter.com/lewgy88/status/1751299382438158468,tweet,🌹lewgy,@lewgy88,"Trouble ",@aaron1872__,,0,0,0,0,84,0,2024-01-27 12:41:24,,
1751299159821533446,Pati ba naman dre twitter dili pud ko pwede mag eand,https://twitter.com/LLalaquil/status/1751299159821533446,tweet,annoy,@LLalaquil,Republic of the Philippines,,,0,0,0,0,13,0,2024-01-27 12:40:31,,
1751298937665855558,“People annoy me. I’m just ready to see Carina.”,https://twitter.com/ReliableHeroism/status/1751298937665855558,tweet,Maya DeLuca-Bishop — Parody,@ReliableHeroism,,,,0,0,0,0,54,0,2024-01-27 12:39:38,,
1751298679619641537,You Bitches annoy me So Much SHUT UP,https://twitter.com/lyssalovesants/status/1751298679619641537,tweet,alyyyyssa :P,@lyssalovesants,,,,2,0,1,9,445,0,2024-01-27 12:38:37,,
1751298629963313315,*Annoy me unnecessarily or being too dramatic,https://twitter.com/ebryhheem2nde/status/1751298629963313315,tweet,Ibrahim Ibrahim 👨‍💻📷,@ebryhheem2nde,"Ilorin, Nigeria",,,0,0,0,0,33,0,2024-01-27 12:38:25,,
1751298560463679977,@MMAI_analytics Well I get why that would annoy you mate!,https://twitter.com/CombatCr/status/1751298560463679977,tweet,Combat Chronicles,@CombatCr,,@MMAI_analytics,,0,0,0,1,66,0,2024-01-27 12:38:09,,
1751298365755728083,@LOVESHAPED4U they annoy be beyond belief like i cant even deal with them,https://twitter.com/sunflwrmallard/status/1751298365755728083,tweet,s,@sunflwrmallard,,@LOVESHAPED4U,,0,0,0,0,8,0,2024-01-27 12:37:22,,
1751298337452482600,"@Michelle2088 Trumpers annoy the shit out of me so I get that. I’m like please just go away. Politics in general I have muted. If you ever need a break from the algorithm - muting politicians will change it. Now it’s mainly animals, lol.",https://twitter.com/NephthysPhoenix/status/1751298337452482600,tweet,Ally Beard,@NephthysPhoenix,"Richmond Hill, GA",@Michelle2088,,1,0,0,1,14,0,2024-01-27 12:37:15,,
1751298323477151881,"Maybe he's making it up but hey, he wants to annoy him .

""Why not ? Thought, as my bodyguard, ya should know about it .~""",https://twitter.com/NALEULCHAJA/status/1751298323477151881,tweet,* 𝑩𝑬𝑬𝑭𝒀 𝑹𝑨𝑩𝑩𝑰𝑻 . ❄️🐇,@NALEULCHAJA,#ᴄʜᴀʀʟ | mdni | mun is 28 .,,,0,1,0,0,51,0,2024-01-27 12:37:12,,
1751297709724549238,"Annoy us, last page.

▬نمشؾ▬
◗W77◖

▬ٺون▬
◗FVF◖",https://twitter.com/wryutrr142/status/1751297709724549238,tweet,ك&#x624;د خ&#x635;م ن&#x645;ش&#x64A; ن&#x624;ن py,@wryutrr142,,,,0,0,0,0,-,0,2024-01-27 12:34:46,,
1751297584428351908,@toniqueeee lmfaoo in my eyes that’s a man idc the face juss annoy me 😂😂😂,https://twitter.com/Hotgirltyty_/status/1751297584428351908,tweet,lol 🩶,@Hotgirltyty_,"Eastside baby ",@toniqueeee,,1,0,0,1,964,0,2024-01-27 12:34:16,,
1751297583668978010,@straberry_lips1 Ok... so where on the box is this number...? Before I go annoy Pep employees...,https://twitter.com/hatutale_grace/status/1751297583668978010,tweet,Grace♥,@hatutale_grace,"Windhoek/Ondangwa ",@straberry_lips1,,1,0,1,1,188,0,2024-01-27 12:34:16,,
1751297472448659551,"@GODJ2 @craigb212 If they sign Peralta and Middleton, I'll be okay with that. If they sign just one, it would still annoy me.",https://twitter.com/Vinman23/status/1751297472448659551,tweet,"Vincent Pisano, M. S.",@Vinman23,,"@GODJ2,@craigb212",,1,0,0,0,20,0,2024-01-27 12:33:49,,
1751297433999495603,@MPSbenjamin @CapitalFMUganda @JackleneArinda Does this annoy the person of the President?,https://twitter.com/EngRonaldrossug/status/1751297433999495603,tweet,RONALD AKANKWATSA 🇺🇬,@EngRonaldrossug,Uganda,"@MPSbenjamin,@CapitalFMUganda,@JackleneArinda",,2,0,0,2,175,0,2024-01-27 12:33:40,,
1751297343612399721,@sssng_zzzng Why not tho it's not something bad?? Unless if we have something in common bad traits like do you prefer to be villain than hero? Hahaha should I call you uncle instead then? I can see that you won't give up easily if I start annoy you,https://twitter.com/nayeonikwon/status/1751297343612399721,tweet,나여나.,@nayeonikwon,,@sssng_zzzng,,1,0,0,0,30,0,2024-01-27 12:33:18,,
1751297105082105918,"@Mimsroe99 If you don't do it, it will annoy you 😂😂",https://twitter.com/fifi_plugz/status/1751297105082105918,tweet,The Food Lady,@fifi_plugz,Zimbabwe,@Mimsroe99,,0,0,0,0,18,0,2024-01-27 12:32:22,,
1751296968494891438,"@nise_haha Annoy plak tgk the danes tu, kalau mng mesti pelik2 celebrate",https://twitter.com/sharifahalhadi/status/1751296968494891438,tweet,Shareefa,@sharifahalhadi,Lalaland,@nise_haha,,1,0,0,0,17,0,2024-01-27 12:31:49,,
1751296805285851468,deploying the trunk monkey on people who annoy me,https://twitter.com/DetHatmah/status/1751296805285851468,tweet,detective,@DetHatmah,,,,3,0,0,11,111,1,2024-01-27 12:31:10,,
1751296652130890026,"@SteveJTurner76 Thank you Steve, very gracious of you. I’ll keep the Mocha references to a minimum this year. Unless you annoy me and then anything goes, alls fair in love, sports and mothery 😈",https://twitter.com/WheatersDave/status/1751296652130890026,tweet,David Wheatley,@WheatersDave,,@SteveJTurner76,,2,0,0,2,44,0,2024-01-27 12:30:34,,
1751296620958765489,FAKE TWITTER POSTS ON TIKTOK ANNOY THE ACTUAL FUCK OUT OF ME,https://twitter.com/scrappedpjeces/status/1751296620958765489,tweet,—moony,@scrappedpjeces,,,,0,0,0,0,4,0,2024-01-27 12:30:26,,
1751296410157293749,@infinityfuna Yuuji's ability to annoy Sukuna + Gojo's ability to be a nuisance = the ultimate being against Sukuna https://t.co/xcYtrN9FRP,https://twitter.com/Kitanafangrl/status/1751296410157293749,tweet,ฅ^•ﻌ•^ฅ,@Kitanafangrl,,@infinityfuna,,1,0,0,8,147,0,2024-01-27 12:29:36,https://pbs.twimg.com/tweet_video_thumb/GE3azKtXcAA2Bxi.jpg,https://video.twimg.com/tweet_video/GE3azKtXcAA2Bxi.mp4
1751296407808454769,Shaved my beard left the moustache to annoy my partner…might keep it for a bit 😂 https://t.co/0Tiz8PpMLM,https://twitter.com/Moldiver/status/1751296407808454769,tweet,Don 🌌,@Moldiver,"Ayr, Scotland",,,1,0,0,1,35,0,2024-01-27 12:29:35,https://pbs.twimg.com/media/GE3azFxWQAAhMN5.jpg,
